"id","site_name","brand_name","item_name","amount"
"24266","吉之島-樂富","Bauerfeind","Bauerfeind Visco Ped No.3","1"
"24265","吉之島-樂富","Bauerfeind","Bauerfeind Visco Ped No.1","1"
"24264","吉之島-樂富","Bauerfeind","Bauerfeind Visco Ped No.4","2"
"24263","吉之島-樂富","Bauerfeind","Bauerfeind Visco Ped No.2","1"
"24262","吉之島-樂富","Bauerfeind","Bauerfeind ValguLoc R No.3","1"
"24261","吉之島-樂富","Bauerfeind","Bauerfeind ValguLoc R No.2","3"
"24260","吉之島-樂富","Bauerfeind","Bauerfeind ValguLoc R No.1","1"
"24259","吉之島-樂富","Bauerfeind","Bauerfeind ValguLoc L No.3","3"
"24258","吉之島-樂富","Bauerfeind","Bauerfeind ValguLoc L No.2","2"
"24257","吉之島-樂富","Bauerfeind","Bauerfeind ValguLoc L No.1","1"
"22535","吉之島-屯門A","Bauerfeind","Bauerfeind Visco Spot No.2","1"
"21914","吉之島-屯門A","Bauerfeind","Bauerfeind Visco Spot No.1","4"
"21913","吉之島-屯門A","Bauerfeind","Bauerfeind Visco Ped No.5","0"
"21912","吉之島-屯門A","Bauerfeind","Bauerfeind Visco Ped No.3","-2"
"21911","吉之島-屯門A","Bauerfeind","Bauerfeind Visco Ped No.1","0"
"21910","吉之島-屯門A","Bauerfeind","Bauerfeind Visco Ped No.4","-2"
"22534","吉之島-屯門A","Bauerfeind","Bauerfeind Visco Ped No.2","-10"
"21908","吉之島-屯門A","Bauerfeind","Bauerfeind ValguLoc R No.3","2"
"21907","吉之島-屯門A","Bauerfeind","Bauerfeind ValguLoc R No.2","9"
"21906","吉之島-屯門A","Bauerfeind","Bauerfeind ValguLoc R No.1","10"
"41238","吉之島-屯門A","Bauerfeind","Bauerfeind ValguLoc L No.3","2"
"28614","吉之島-屯門A","Bauerfeind","Bauerfeind ValguLoc L No.2","4"
"21903","吉之島-屯門A","Bauerfeind","Bauerfeind ValguLoc L No.1","6"
"21901","吉之島-屯門A","Bauerfeind","Bauerfeind GenuTrain A3 Titan L4","1"
"21899","吉之島-屯門A","Bauerfeind","Bauerfeind GenuTrain A3 Titan R4","1"
"21896","吉之島-屯門A","Bauerfeind","Bauerfeind GenuTrain A3 Titan L1","1"
"21893","吉之島-屯門A","Bauerfeind","Bauerfeind GenuTrain A3 Titan R1","1"
"21892","吉之島-屯門A","Bauerfeind","Bauerfeind GenuTrain #5","1"
"21889","吉之島-屯門A","Bauerfeind","Bauerfeind GenuTrain #4","0"
"28688","始創中心-旺角 (豐)","Bauerfeind","Bauerfeind ValguLoc L No.3","2"
"28687","始創中心-旺角 (豐)","Bauerfeind","Bauerfeind ValguLoc L No.2","9"
"28686","始創中心-旺角 (豐)","Bauerfeind","Bauerfeind ValguLoc L No.1","7"
"28685","始創中心-旺角 (豐)","Bauerfeind","Bauerfeind ValguLoc R No.3","2"
"28684","始創中心-旺角 (豐)","Bauerfeind","Bauerfeind ValguLoc R No.2","10"
"28683","始創中心-旺角 (豐)","Bauerfeind","Bauerfeind ValguLoc R No.1","7"
"32097","裕華-佐敦A埸","Bauerfeind","Bauerfeind Visco Spot No.2","-89"
"32096","裕華-佐敦A埸","Bauerfeind","Bauerfeind Visco Spot No.1","-61"
"32095","裕華-佐敦A埸","Bauerfeind","Bauerfeind Visco Ped No.5","-17"
"32093","裕華-佐敦A埸","Bauerfeind","Bauerfeind Visco Ped No.1","-66"
"32091","裕華-佐敦A埸","Bauerfeind","Bauerfeind Visco Ped No.2","-67"
"32090","裕華-佐敦A埸","Bauerfeind","Bauerfeind Visco Heel No.1","2"
"28064","華潤堂-紅磡 黃埔","Bauerfeind","Bauerfeind Visco Spot No.2","-25"
"28063","華潤堂-紅磡 黃埔","Bauerfeind","Bauerfeind Visco Spot No.1","-3"
"28062","華潤堂-紅磡 黃埔","Bauerfeind","Bauerfeind Visco Ped No.5","1"
"34864","華潤堂-紅磡 黃埔","Bauerfeind","Bauerfeind Visco Ped No.3","-4"
"28060","華潤堂-紅磡 黃埔","Bauerfeind","Bauerfeind Visco Ped No.1","-9"
"34863","華潤堂-紅磡 黃埔","Bauerfeind","Bauerfeind Visco Ped No.4","-4"
"28058","華潤堂-紅磡 黃埔","Bauerfeind","Bauerfeind Visco Ped No.2","-9"
"28057","華潤堂-紅磡 黃埔","Bauerfeind","Bauerfeind ValguLoc L No.3","2"
"28056","華潤堂-紅磡 黃埔","Bauerfeind","Bauerfeind ValguLoc L No.2","1"
"28055","華潤堂-紅磡 黃埔","Bauerfeind","Bauerfeind ValguLoc L No.1","-7"
"28054","華潤堂-紅磡 黃埔","Bauerfeind","Bauerfeind ValguLoc R No.3","1"
"28053","華潤堂-紅磡 黃埔","Bauerfeind","Bauerfeind ValguLoc R No.2","3"
"28052","華潤堂-紅磡 黃埔","Bauerfeind","Bauerfeind ValguLoc R No.1","-5"
"49424","屈臣氏-京華","Bauerfeind","Bauerfeind GenuTrain A3 Titan R1","0"
"27907","吉之島-黃埔","Bauerfeind","Bauerfeind ValguLoc L No.3","-8"
"27757","吉之島-黃埔","Bauerfeind","Bauerfeind ValguLoc L No.2","-160"
"27756","吉之島-黃埔","Bauerfeind","Bauerfeind ValguLoc L No.1","-117"
"27754","吉之島-黃埔","Bauerfeind","Bauerfeind ValguLoc R No.2","-157"
"27753","吉之島-黃埔","Bauerfeind","Bauerfeind ValguLoc R No.1","-130"
"29741","華潤堂-土瓜灣","Bauerfeind","Bauerfeind ValguLoc L No.3","2"
"29740","華潤堂-土瓜灣","Bauerfeind","Bauerfeind ValguLoc L No.2","0"
"29739","華潤堂-土瓜灣","Bauerfeind","Bauerfeind ValguLoc L No.1","3"
"29738","華潤堂-土瓜灣","Bauerfeind","Bauerfeind ValguLoc R No.3","1"
"29737","華潤堂-土瓜灣","Bauerfeind","Bauerfeind ValguLoc R No.2","0"
"29736","華潤堂-土瓜灣","Bauerfeind","Bauerfeind ValguLoc R No.1","2"
"49041","Office","Bauerfeind","Bauerfeind ValguLoc R No.3","17"
"32087","裕華-佐敦A埸","Bauerfeind","Bauerfeind ValguLoc R No.3","-10"
"32086","裕華-佐敦A埸","Bauerfeind","Bauerfeind ValguLoc R No.2","-100"
"32084","裕華-佐敦A埸","Bauerfeind","Bauerfeind ValguLoc L No.3","-12"
"32083","裕華-佐敦A埸","Bauerfeind","Bauerfeind ValguLoc L No.2","-97"
"32082","裕華-佐敦A埸","Bauerfeind","Bauerfeind ValguLoc L No.1","-178"
"34101","千色店-荃灣","Bauerfeind","Bauerfeind ValguLoc R No.3","-11"
"34100","千色店-荃灣","Bauerfeind","Bauerfeind ValguLoc L No.3","-5"
"64449","千色店-荃灣","Bauerfeind","Bauerfeind Visco Ped No.1","-76"
"66059","千色店-荃灣","Bauerfeind","Bauerfeind GenuTrain A3 Titan R5","0"
"66058","千色店-荃灣","Bauerfeind","Bauerfeind GenuTrain A3 Titan R4","0"
"66057","千色店-荃灣","Bauerfeind","Bauerfeind GenuTrain A3 Titan R3","0"
"66056","千色店-荃灣","Bauerfeind","Bauerfeind GenuTrain A3 Titan R2","0"
"66055","千色店-荃灣","Bauerfeind","Bauerfeind GenuTrain A3 Titan R1","0"
"66054","千色店-荃灣","Bauerfeind","Bauerfeind GenuTrain A3 Titan L5","0"
"34089","千色店-荃灣","Bauerfeind","Bauerfeind GenuTrain #2","-13"
"27139","永安-上環","Bauerfeind","Bauerfeind Visco Ped No.3","-70"
"27140","永安-上環","Bauerfeind","Bauerfeind Visco Ped No.5","-43"
"27328","永安-上環","Bauerfeind","Bauerfeind Visco Spot No.1","-82"
"37390","永安-上環","Bauerfeind","Bauerfeind Visco Spot No.2","-152"
"33841","永安-上環","Bauerfeind","Bauerfeind Visco Ped No.1","-91"
"37389","永安-上環","Bauerfeind","Bauerfeind Visco Ped No.4","-87"
"33839","永安-上環","Bauerfeind","Bauerfeind Visco Ped No.2","-86"
"29576","始創中心-旺角 (豐)","Bauerfeind","Bauerfeind Visco Heel No.2","0"
"30311","馬拉松","Bauerfeind","Bauerfeind Visco Spot No.2","-2"
"30310","馬拉松","Bauerfeind","Bauerfeind Visco Spot No.1","4"
"30309","馬拉松","Bauerfeind","Bauerfeind Visco Ped No.5","1"
"30308","馬拉松","Bauerfeind","Bauerfeind Visco Ped No.3","1"
"30307","馬拉松","Bauerfeind","Bauerfeind Visco Ped No.1","1"
"30306","馬拉松","Bauerfeind","Bauerfeind Visco Ped No.4","-1"
"30305","馬拉松","Bauerfeind","Bauerfeind Visco Ped No.2","4"
"30304","馬拉松","Bauerfeind","Bauerfeind ValguLoc L No.3","1"
"30303","馬拉松","Bauerfeind","Bauerfeind ValguLoc L No.2","3"
"30302","馬拉松","Bauerfeind","Bauerfeind ValguLoc L No.1","3"
"30301","馬拉松","Bauerfeind","Bauerfeind ValguLoc R No.3","1"
"30300","馬拉松","Bauerfeind","Bauerfeind ValguLoc R No.2","5"
"30299","馬拉松","Bauerfeind","Bauerfeind ValguLoc R No.1","3"
"30298","馬拉松","Bauerfeind","Bauerfeind GenuTrain #5","2"
"30297","馬拉松","Bauerfeind","Bauerfeind GenuTrain A3 Titan L5","2"
"30296","馬拉松","Bauerfeind","Bauerfeind GenuTrain A3 Titan L4","1"
"30295","馬拉松","Bauerfeind","Bauerfeind GenuTrain A3 Titan R5","1"
"30294","馬拉松","Bauerfeind","Bauerfeind GenuTrain A3 Titan R4","1"
"30293","馬拉松","Bauerfeind","Bauerfeind GenuTrain #3","2"
"30292","馬拉松","Bauerfeind","Bauerfeind GenuTrain #2","2"
"30291","馬拉松","Bauerfeind","Bauerfeind GenuTrain #4","2"
"30290","馬拉松","Bauerfeind","Bauerfeind GenuTrain #1","0"
"30289","馬拉松","Bauerfeind","Bauerfeind GenuTrain A3 Titan L3","0"
"30288","馬拉松","Bauerfeind","Bauerfeind GenuTrain A3 Titan L2","1"
"32867","馬拉松","Bauerfeind","Bauerfeind GenuTrain A3 Titan R3","0"
"32866","馬拉松","Bauerfeind","Bauerfeind GenuTrain A3 Titan L1","1"
"39853","馬拉松","Bauerfeind","Bauerfeind GenuTrain A3 Titan R2","0"
"30284","馬拉松","Bauerfeind","Bauerfeind GenuTrain A3 Titan R1","1"
"59364","屈臣氏-裕昌中心 (中環)","Bauerfeind","Bauerfeind GenuTrain #4","0"
"59363","屈臣氏-裕昌中心 (中環)","Bauerfeind","Bauerfeind GenuTrain #1","0"
"59362","屈臣氏-裕昌中心 (中環)","Bauerfeind","Bauerfeind AchilloTrain Pro Titan #5 (踝)","0"
"59361","屈臣氏-裕昌中心 (中環)","Bauerfeind","Bauerfeind AchilloTrain Pro Titan #4 (踝)","0"
"59360","屈臣氏-裕昌中心 (中環)","Bauerfeind","Bauerfeind AchilloTrain Pro Titan #3 (踝)","0"
"59359","屈臣氏-裕昌中心 (中環)","Bauerfeind","Bauerfeind AchilloTrain Pro Titan #2 (踝)","0"
"59358","屈臣氏-裕昌中心 (中環)","Bauerfeind","Bauerfeind AchilloTrain Pro Titan #1 (踝)","0"
"31399","永安-油麻地","Bauerfeind","Bauerfeind Visco Spot No.2","-134"
"31143","永安-油麻地","Bauerfeind","Bauerfeind Visco Spot No.1","-90"
"31142","永安-油麻地","Bauerfeind","Bauerfeind Visco Ped No.5","-43"
"31141","永安-油麻地","Bauerfeind","Bauerfeind Visco Ped No.3","-95"
"31140","永安-油麻地","Bauerfeind","Bauerfeind Visco Ped No.1","-171"
"31139","永安-油麻地","Bauerfeind","Bauerfeind Visco Ped No.4","-112"
"31398","永安-油麻地","Bauerfeind","Bauerfeind Visco Ped No.2","-128"
"31136","永安-油麻地","Bauerfeind","Bauerfeind ValguLoc R No.2","-170"
"31135","永安-油麻地","Bauerfeind","Bauerfeind ValguLoc R No.1","-281"
"31134","永安-油麻地","Bauerfeind","Bauerfeind ValguLoc L No.3","-18"
"31133","永安-油麻地","Bauerfeind","Bauerfeind ValguLoc L No.2","-162"
"31132","永安-油麻地","Bauerfeind","Bauerfeind ValguLoc L No.1","-255"
"32345","永安-太古","Bauerfeind","Bauerfeind Visco Spot No.2","-104"
"32344","永安-太古","Bauerfeind","Bauerfeind Visco Spot No.1","-145"
"32343","永安-太古","Bauerfeind","Bauerfeind Visco Ped No.5","-12"
"32342","永安-太古","Bauerfeind","Bauerfeind Visco Ped No.3","-32"
"32339","永安-太古","Bauerfeind","Bauerfeind Visco Ped No.2","-41"
"31809","藍田車仔","Bauerfeind","Bauerfeind Visco Spot No.2","0"
"31808","藍田車仔","Bauerfeind","Bauerfeind Visco Spot No.1","3"
"31807","藍田車仔","Bauerfeind","Bauerfeind Visco Ped No.5","0"
"31806","藍田車仔","Bauerfeind","Bauerfeind Visco Ped No.3","1"
"31805","藍田車仔","Bauerfeind","Bauerfeind Visco Ped No.1","0"
"31804","藍田車仔","Bauerfeind","Bauerfeind Visco Ped No.4","1"
"31803","藍田車仔","Bauerfeind","Bauerfeind Visco Ped No.2","0"
"31802","藍田車仔","Bauerfeind","Bauerfeind ValguLoc R No.3","2"
"31801","藍田車仔","Bauerfeind","Bauerfeind ValguLoc R No.2","5"
"31800","藍田車仔","Bauerfeind","Bauerfeind ValguLoc R No.1","4"
"31799","藍田車仔","Bauerfeind","Bauerfeind ValguLoc L No.3","4"
"31798","藍田車仔","Bauerfeind","Bauerfeind ValguLoc L No.2","5"
"31797","藍田車仔","Bauerfeind","Bauerfeind ValguLoc L No.1","5"
"64054","裕華-佐敦A埸","Bauerfeind","Bauerfeind Visco Heel No.2","-2"
"33680","裕華-佐敦A埸","Bauerfeind","Bauerfeind Visco Ped No.3","-48"
"33679","裕華-佐敦A埸","Bauerfeind","Bauerfeind Visco Ped No.4","-44"
"64053","裕華-佐敦A埸","Bauerfeind","Bauerfeind Visco Heel No.3","0"
"64052","裕華-佐敦A埸","Bauerfeind","Bauerfeind ValguLoc R No.1","-142"
"60984","永安-太古","Bauerfeind","Bauerfeind GenuTrain A3 Titan R5","-1"
"60983","永安-太古","Bauerfeind","Bauerfeind GenuTrain A3 Titan R4","0"
"60981","永安-太古","Bauerfeind","Bauerfeind GenuTrain A3 Titan R1","1"
"54451","永安-太古","Bauerfeind","Bauerfeind Visco Ped No.4","-28"
"60980","永安-太古","Bauerfeind","Bauerfeind GenuTrain A3 Titan L5","1"
"54449","永安-太古","Bauerfeind","Bauerfeind GenuTrain #3","-16"
"54448","永安-太古","Bauerfeind","Bauerfeind GenuTrain #2","-9"
"54447","永安-太古","Bauerfeind","Bauerfeind GenuTrain #4","-7"
"54446","永安-太古","Bauerfeind","Bauerfeind GenuTrain #1","-8"
"34970","盈康 北角","Bauerfeind","Bauerfeind ValguLoc L No.1","2"
"34971","盈康 北角","Bauerfeind","Bauerfeind ValguLoc L No.2","4"
"34972","盈康 北角","Bauerfeind","Bauerfeind ValguLoc L No.3","2"
"34973","盈康 北角","Bauerfeind","Bauerfeind ValguLoc R No.1","3"
"34974","盈康 北角","Bauerfeind","Bauerfeind ValguLoc R No.2","3"
"34975","盈康 北角","Bauerfeind","Bauerfeind ValguLoc R No.3","2"
"61523","盈康 北角","Bauerfeind","Bauerfeind Visco Spot No.2","0"
"61522","盈康 北角","Bauerfeind","Bauerfeind Visco Spot No.1","1"
"61521","盈康 北角","Bauerfeind","Bauerfeind Visco Ped No.5","1"
"61520","盈康 北角","Bauerfeind","Bauerfeind Visco Ped No.3","0"
"61519","盈康 北角","Bauerfeind","Bauerfeind Visco Ped No.1","0"
"61518","盈康 北角","Bauerfeind","Bauerfeind Visco Ped No.4","1"
"61517","盈康 北角","Bauerfeind","Bauerfeind Visco Ped No.2","1"
"35244","工展會","Bauerfeind","Bauerfeind GenuTrain #1","0"
"35245","工展會","Bauerfeind","Bauerfeind GenuTrain #4","0"
"35246","工展會","Bauerfeind","Bauerfeind GenuTrain #2","0"
"35247","工展會","Bauerfeind","Bauerfeind GenuTrain #3","0"
"35248","工展會","Bauerfeind","Bauerfeind GenuTrain #5","0"
"35249","工展會","Bauerfeind","Bauerfeind GenuTrain A3 Titan L1","0"
"35250","工展會","Bauerfeind","Bauerfeind GenuTrain A3 Titan L2","0"
"35251","工展會","Bauerfeind","Bauerfeind GenuTrain A3 Titan L3","0"
"35252","工展會","Bauerfeind","Bauerfeind GenuTrain A3 Titan L4","0"
"35253","工展會","Bauerfeind","Bauerfeind GenuTrain A3 Titan L5","0"
"35254","工展會","Bauerfeind","Bauerfeind GenuTrain A3 Titan R1","0"
"35255","工展會","Bauerfeind","Bauerfeind GenuTrain A3 Titan R2","0"
"35256","工展會","Bauerfeind","Bauerfeind GenuTrain A3 Titan R3","0"
"35257","工展會","Bauerfeind","Bauerfeind GenuTrain A3 Titan R4","0"
"35258","工展會","Bauerfeind","Bauerfeind GenuTrain A3 Titan R5","0"
"35259","工展會","Bauerfeind","Bauerfeind ValguLoc L No.1","-64"
"35260","工展會","Bauerfeind","Bauerfeind ValguLoc L No.2","-34"
"35261","工展會","Bauerfeind","Bauerfeind ValguLoc L No.3","-11"
"35262","工展會","Bauerfeind","Bauerfeind ValguLoc R No.1","-75"
"35263","工展會","Bauerfeind","Bauerfeind ValguLoc R No.2","-33"
"35264","工展會","Bauerfeind","Bauerfeind ValguLoc R No.3","-10"
"35265","工展會","Bauerfeind","Bauerfeind Visco Ped No.2","0"
"35266","工展會","Bauerfeind","Bauerfeind Visco Ped No.4","-5"
"35267","工展會","Bauerfeind","Bauerfeind Visco Ped No.1","-9"
"35268","工展會","Bauerfeind","Bauerfeind Visco Ped No.3","0"
"35269","工展會","Bauerfeind","Bauerfeind Visco Ped No.5","-1"
"35270","工展會","Bauerfeind","Bauerfeind Visco Spot No.1","6"
"35271","工展會","Bauerfeind","Bauerfeind Visco Spot No.2","-1"
"35272","工展會","Bauerfeind","Bauerfeind MalleoTrain L #1","0"
"38548","一田A場","Bauerfeind","Bauerfeind GenuTrain A3 Titan L1","0"
"38547","一田A場","Bauerfeind","Bauerfeind GenuTrain #5","0"
"38546","一田A場","Bauerfeind","Bauerfeind GenuTrain #3","0"
"38545","一田A場","Bauerfeind","Bauerfeind GenuTrain #2","0"
"38544","一田A場","Bauerfeind","Bauerfeind GenuTrain #4","0"
"38543","一田A場","Bauerfeind","Bauerfeind GenuTrain #1","0"
"36334","屈臣氏-漢口道尖沙咀 (MT)","Bauerfeind","Bauerfeind GenuTrain #1","0"
"36335","屈臣氏-漢口道尖沙咀 (MT)","Bauerfeind","Bauerfeind GenuTrain #4","1"
"36336","屈臣氏-漢口道尖沙咀 (MT)","Bauerfeind","Bauerfeind GenuTrain #2","0"
"36337","屈臣氏-漢口道尖沙咀 (MT)","Bauerfeind","Bauerfeind GenuTrain #3","0"
"36338","屈臣氏-漢口道尖沙咀 (MT)","Bauerfeind","Bauerfeind GenuTrain #5","0"
"36339","屈臣氏-漢口道尖沙咀 (MT)","Bauerfeind","Bauerfeind ValguLoc L No.1","3"
"36340","屈臣氏-漢口道尖沙咀 (MT)","Bauerfeind","Bauerfeind ValguLoc L No.2","3"
"36341","屈臣氏-漢口道尖沙咀 (MT)","Bauerfeind","Bauerfeind ValguLoc L No.3","1"
"36342","屈臣氏-漢口道尖沙咀 (MT)","Bauerfeind","Bauerfeind ValguLoc R No.1","1"
"36343","屈臣氏-漢口道尖沙咀 (MT)","Bauerfeind","Bauerfeind ValguLoc R No.2","3"
"36344","屈臣氏-漢口道尖沙咀 (MT)","Bauerfeind","Bauerfeind ValguLoc R No.3","0"
"36345","屈臣氏-漢口道尖沙咀 (MT)","Bauerfeind","Bauerfeind Visco Ped No.2","0"
"36346","屈臣氏-漢口道尖沙咀 (MT)","Bauerfeind","Bauerfeind Visco Ped No.4","0"
"36347","屈臣氏-漢口道尖沙咀 (MT)","Bauerfeind","Bauerfeind Visco Ped No.1","0"
"36348","屈臣氏-漢口道尖沙咀 (MT)","Bauerfeind","Bauerfeind Visco Ped No.3","0"
"36349","屈臣氏-漢口道尖沙咀 (MT)","Bauerfeind","Bauerfeind Visco Ped No.5","0"
"36350","屈臣氏-漢口道尖沙咀 (MT)","Bauerfeind","Bauerfeind Visco Spot No.1","0"
"36351","屈臣氏-漢口道尖沙咀 (MT)","Bauerfeind","Bauerfeind Visco Spot No.2","0"
"60059","盈康 - 元朗","Bauerfeind","Bauerfeind Visco Ped No.5","2"
"60057","盈康 - 元朗","Bauerfeind","Bauerfeind Visco Ped No.4","1"
"38002","盈康 - 元朗","Bauerfeind","Bauerfeind ValguLoc R No.3","2"
"38001","盈康 - 元朗","Bauerfeind","Bauerfeind ValguLoc R No.2","3"
"38000","盈康 - 元朗","Bauerfeind","Bauerfeind ValguLoc R No.1","3"
"37999","盈康 - 元朗","Bauerfeind","Bauerfeind ValguLoc L No.3","2"
"37998","盈康 - 元朗","Bauerfeind","Bauerfeind ValguLoc L No.2","4"
"37997","盈康 - 元朗","Bauerfeind","Bauerfeind ValguLoc L No.1","4"
"62866","吉之島-康山","Bauerfeind","Bauerfeind Visco Ped No.5","-3"
"62865","吉之島-康山","Bauerfeind","Bauerfeind ValguLoc R No.2","-46"
"65310","吉之島-康山","Bauerfeind","Bauerfeind MalleoTrain R #3","0"
"39755","SOGO-B1","Bauerfeind","Bauerfeind Visco Ped No.4","2"
"39754","SOGO-B1","Bauerfeind","Bauerfeind Visco Ped No.2","-5"
"39037","SOGO-B1","Bauerfeind","Bauerfeind Visco Ped No.5","-1"
"39036","SOGO-B1","Bauerfeind","Bauerfeind Visco Ped No.3","-3"
"39753","SOGO-B1","Bauerfeind","Bauerfeind GenuTrain #5","2"
"39752","SOGO-B1","Bauerfeind","Bauerfeind GenuTrain #2","3"
"37627","先施-將軍澳彩明村","Bauerfeind","Bauerfeind ValguLoc L No.1","0"
"37628","先施-將軍澳彩明村","Bauerfeind","Bauerfeind ValguLoc L No.2","0"
"37629","先施-將軍澳彩明村","Bauerfeind","Bauerfeind ValguLoc L No.3","0"
"37630","先施-將軍澳彩明村","Bauerfeind","Bauerfeind ValguLoc R No.1","0"
"37631","先施-將軍澳彩明村","Bauerfeind","Bauerfeind ValguLoc R No.2","0"
"37632","先施-將軍澳彩明村","Bauerfeind","Bauerfeind ValguLoc R No.3","0"
"37725","先施-西九龍","Bauerfeind","Bauerfeind ValguLoc L No.1","-13"
"37726","先施-西九龍","Bauerfeind","Bauerfeind ValguLoc L No.2","-23"
"37727","先施-西九龍","Bauerfeind","Bauerfeind ValguLoc L No.3","-1"
"37728","先施-西九龍","Bauerfeind","Bauerfeind ValguLoc R No.1","-20"
"37729","先施-西九龍","Bauerfeind","Bauerfeind ValguLoc R No.2","-19"
"37730","先施-西九龍","Bauerfeind","Bauerfeind ValguLoc R No.3","-2"
"41161","吉之島-黃埔","Bauerfeind","Bauerfeind Visco Spot No.2","-56"
"40878","馬拉松-海港城 (獅)","Bauerfeind","Bauerfeind MalleoTrain L #1","0"
"40877","馬拉松-海港城 (獅)","Bauerfeind","Bauerfeind Visco Spot No.2","-6"
"40876","馬拉松-海港城 (獅)","Bauerfeind","Bauerfeind Visco Spot No.1","-9"
"40875","馬拉松-海港城 (獅)","Bauerfeind","Bauerfeind Visco Ped No.5","-1"
"40874","馬拉松-海港城 (獅)","Bauerfeind","Bauerfeind Visco Ped No.3","-3"
"40873","馬拉松-海港城 (獅)","Bauerfeind","Bauerfeind Visco Ped No.1","0"
"40872","馬拉松-海港城 (獅)","Bauerfeind","Bauerfeind Visco Ped No.4","-5"
"40871","馬拉松-海港城 (獅)","Bauerfeind","Bauerfeind Visco Ped No.2","-4"
"40870","馬拉松-海港城 (獅)","Bauerfeind","Bauerfeind Visco Heel No.1","0"
"40869","馬拉松-海港城 (獅)","Bauerfeind","Bauerfeind Visco Heel No.2","0"
"40868","馬拉松-海港城 (獅)","Bauerfeind","Bauerfeind Visco Heel No.3","0"
"40867","馬拉松-海港城 (獅)","Bauerfeind","Bauerfeind ValguLoc R No.3","-4"
"40866","馬拉松-海港城 (獅)","Bauerfeind","Bauerfeind ValguLoc R No.2","-15"
"40865","馬拉松-海港城 (獅)","Bauerfeind","Bauerfeind ValguLoc R No.1","-17"
"40864","馬拉松-海港城 (獅)","Bauerfeind","Bauerfeind ValguLoc L No.3","-3"
"40863","馬拉松-海港城 (獅)","Bauerfeind","Bauerfeind ValguLoc L No.2","-19"
"40862","馬拉松-海港城 (獅)","Bauerfeind","Bauerfeind ValguLoc L No.1","-11"
